"","taxonname","group","year","abundance","relative_abundance","relative_abundance_perc","log_abundance","group2"
"340","Atherix_ibis","Diptera",2014,255,0.01,1,5.54517744447956,"Insect"
"341","Atherix_ibis","Diptera",2015,98,0,0,4.59511985013459,"Insect"
"342","Atherix_ibis","Diptera",2016,192,0.01,1,5.26269018890489,"Insect"
"343","Atherix_ibis","Diptera",2017,152,0.01,1,5.03043792139244,"Insect"
"344","Atherix_ibis","Diptera",2020,84,0,0,4.44265125649032,"Insect"
"345","Atherix_sp.","Diptera",2010,59,0,0,4.0943445622221,"Insect"
"346","Atherix_sp.","Diptera",2012,110,0,0,4.70953020131233,"Insect"
"347","Atherix_sp.","Diptera",2013,87,0,0,4.47733681447821,"Insect"
"348","Atherix_sp.","Diptera",2014,23,0,0,3.17805383034795,"Insect"
"349","Atherix_sp.","Diptera",2015,106,0,0,4.67282883446191,"Insect"
"350","Atherix_sp.","Diptera",2016,13,0,0,2.63905732961526,"Insect"
"351","Atherix_sp.","Diptera",2017,5,0,0,1.79175946922805,"Insect"
"352","Atherix_sp.","Diptera",2020,0,0,0,0,"Insect"
"353","Athripsodes_albifrons","Trichoptera",2010,0,0,0,0,"EPT"
"354","Athripsodes_albifrons","Trichoptera",2012,0,0,0,0,"EPT"
"355","Athripsodes_albifrons","Trichoptera",2013,0,0,0,0,"EPT"
"356","Athripsodes_albifrons","Trichoptera",2014,26,0,0,3.29583686600433,"EPT"
"357","Athripsodes_albifrons","Trichoptera",2015,0,0,0,0,"EPT"
"358","Athripsodes_albifrons","Trichoptera",2016,7,0,0,2.07944154167984,"EPT"
"359","Athripsodes_albifrons","Trichoptera",2017,0,0,0,0,"EPT"
"360","Athripsodes_albifrons","Trichoptera",2020,0,0,0,0,"EPT"
"361","Athripsodes_aterrimus","Trichoptera",2010,92,0.01,1,4.53259949315326,"EPT"
"362","Athripsodes_aterrimus","Trichoptera",2012,287,0.01,1,5.66296048013595,"EPT"
"363","Athripsodes_aterrimus","Trichoptera",2013,225,0.01,1,5.42053499927229,"EPT"
"364","Athripsodes_aterrimus","Trichoptera",2014,488,0.01,1,6.19236248947487,"EPT"
"365","Athripsodes_aterrimus","Trichoptera",2015,222,0.01,1,5.40717177146012,"EPT"
"366","Athripsodes_aterrimus","Trichoptera",2016,201,0.01,1,5.30826769740121,"EPT"
"367","Athripsodes_aterrimus","Trichoptera",2017,195,0.01,1,5.27811465923052,"EPT"
"368","Athripsodes_aterrimus","Trichoptera",2020,80,0,0,4.39444915467244,"EPT"
"369","Athripsodes_bilineatus_ssp.","Trichoptera",2010,1,0,0,0.693147180559945,"EPT"
"370","Athripsodes_bilineatus_ssp.","Trichoptera",2012,2,0,0,1.09861228866811,"EPT"
"371","Athripsodes_bilineatus_ssp.","Trichoptera",2013,0,0,0,0,"EPT"
"372","Athripsodes_bilineatus_ssp.","Trichoptera",2014,0,0,0,0,"EPT"
"373","Athripsodes_bilineatus_ssp.","Trichoptera",2015,3,0,0,1.38629436111989,"EPT"
"374","Athripsodes_bilineatus_ssp.","Trichoptera",2016,0,0,0,0,"EPT"
"375","Athripsodes_bilineatus_ssp.","Trichoptera",2017,0,0,0,0,"EPT"
"376","Athripsodes_bilineatus_ssp.","Trichoptera",2020,24,0,0,3.2188758248682,"EPT"
"377","Athripsodes_cinereus","Trichoptera",2010,11,0,0,2.484906649788,"EPT"
"378","Athripsodes_cinereus","Trichoptera",2012,111,0,0,4.71849887129509,"EPT"
"379","Athripsodes_cinereus","Trichoptera",2013,106,0,0,4.67282883446191,"EPT"
"380","Athripsodes_cinereus","Trichoptera",2014,0,0,0,0,"EPT"
"381","Athripsodes_cinereus","Trichoptera",2015,59,0,0,4.0943445622221,"EPT"
"382","Athripsodes_cinereus","Trichoptera",2016,72,0,0,4.29045944114839,"EPT"
"383","Athripsodes_cinereus","Trichoptera",2017,48,0,0,3.89182029811063,"EPT"
"384","Athripsodes_cinereus","Trichoptera",2020,35,0,0,3.58351893845611,"EPT"
"385","Athripsodes_sp.","Trichoptera",2010,49,0,0,3.91202300542815,"EPT"
"386","Athripsodes_sp.","Trichoptera",2012,116,0,0,4.76217393479776,"EPT"
"387","Athripsodes_sp.","Trichoptera",2013,69,0,0,4.24849524204936,"EPT"
"388","Athripsodes_sp.","Trichoptera",2014,17,0,0,2.89037175789616,"EPT"
"389","Athripsodes_sp.","Trichoptera",2015,203,0.01,1,5.31811999384422,"EPT"
"390","Athripsodes_sp.","Trichoptera",2016,0,0,0,0,"EPT"
"391","Athripsodes_sp.","Trichoptera",2017,0,0,0,0,"EPT"
"392","Athripsodes_sp.","Trichoptera",2020,16,0,0,2.83321334405622,"EPT"
"393","Atrichops_crassipes","Diptera",2010,0,0,0,0,"Insect"
"394","Atrichops_crassipes","Diptera",2012,5,0,0,1.79175946922805,"Insect"
"395","Atrichops_crassipes","Diptera",2013,2,0,0,1.09861228866811,"Insect"
"396","Atrichops_crassipes","Diptera",2014,97,0,0,4.58496747867057,"Insect"
"397","Atrichops_crassipes","Diptera",2015,9,0,0,2.30258509299405,"Insect"
"398","Atrichops_crassipes","Diptera",2016,5,0,0,1.79175946922805,"Insect"
"399","Atrichops_crassipes","Diptera",2017,12,0,0,2.56494935746154,"Insect"
"400","Atrichops_crassipes","Diptera",2020,9,0,0,2.30258509299405,"Insect"
"401","Atrichops_sp.","Diptera",2010,0,0,0,0,"Insect"
"402","Atrichops_sp.","Diptera",2012,0,0,0,0,"Insect"
"403","Atrichops_sp.","Diptera",2013,0,0,0,0,"Insect"
"404","Atrichops_sp.","Diptera",2014,18,0,0,2.94443897916644,"Insect"
"405","Atrichops_sp.","Diptera",2015,0,0,0,0,"Insect"
"406","Atrichops_sp.","Diptera",2016,0,0,0,0,"Insect"
"407","Atrichops_sp.","Diptera",2017,0,0,0,0,"Insect"
"408","Atrichops_sp.","Diptera",2020,0,0,0,0,"Insect"
"409","Baetidae_Gen._sp.","Ephemeroptera",2010,2,0,0,1.09861228866811,"Ephemeroptera"
"410","Baetidae_Gen._sp.","Ephemeroptera",2012,0,0,0,0,"Ephemeroptera"
"411","Baetidae_Gen._sp.","Ephemeroptera",2013,0,0,0,0,"Ephemeroptera"
"412","Baetidae_Gen._sp.","Ephemeroptera",2014,0,0,0,0,"Ephemeroptera"
"413","Baetidae_Gen._sp.","Ephemeroptera",2015,2,0,0,1.09861228866811,"Ephemeroptera"
"414","Baetidae_Gen._sp.","Ephemeroptera",2016,0,0,0,0,"Ephemeroptera"
"415","Baetidae_Gen._sp.","Ephemeroptera",2017,1,0,0,0.693147180559945,"Ephemeroptera"
"416","Baetidae_Gen._sp.","Ephemeroptera",2020,0,0,0,0,"Ephemeroptera"
"417","Baetis_digitatus","Ephemeroptera",2010,0,0,0,0,"Ephemeroptera"
"418","Baetis_digitatus","Ephemeroptera",2012,0,0,0,0,"Ephemeroptera"
"419","Baetis_digitatus","Ephemeroptera",2013,0,0,0,0,"Ephemeroptera"
"420","Baetis_digitatus","Ephemeroptera",2014,0,0,0,0,"Ephemeroptera"
"421","Baetis_digitatus","Ephemeroptera",2015,0,0,0,0,"Ephemeroptera"
"422","Baetis_digitatus","Ephemeroptera",2016,0,0,0,0,"Ephemeroptera"
"423","Baetis_digitatus","Ephemeroptera",2017,0,0,0,0,"Ephemeroptera"
"424","Baetis_digitatus","Ephemeroptera",2020,12,0,0,2.56494935746154,"Ephemeroptera"
"425","Baetis_fuscatus","Ephemeroptera",2010,0,0,0,0,"Ephemeroptera"
"426","Baetis_fuscatus","Ephemeroptera",2012,0,0,0,0,"Ephemeroptera"
"427","Baetis_fuscatus","Ephemeroptera",2013,0,0,0,0,"Ephemeroptera"
"428","Baetis_fuscatus","Ephemeroptera",2014,1,0,0,0.693147180559945,"Ephemeroptera"
"429","Baetis_fuscatus","Ephemeroptera",2015,0,0,0,0,"Ephemeroptera"
"430","Baetis_fuscatus","Ephemeroptera",2016,0,0,0,0,"Ephemeroptera"
"431","Baetis_fuscatus","Ephemeroptera",2017,0,0,0,0,"Ephemeroptera"
"432","Baetis_fuscatus","Ephemeroptera",2020,0,0,0,0,"Ephemeroptera"
"433","Baetis_rhodani","Ephemeroptera",2010,551,0.03,3,6.31354804627709,"Ephemeroptera"
"434","Baetis_rhodani","Ephemeroptera",2012,706,0.02,2,6.56103066589657,"Ephemeroptera"
"435","Baetis_rhodani","Ephemeroptera",2013,710,0.02,2,6.56667242980324,"Ephemeroptera"
"436","Baetis_rhodani","Ephemeroptera",2014,237,0.01,1,5.47227067367148,"Ephemeroptera"
"437","Baetis_rhodani","Ephemeroptera",2015,124,0,0,4.8283137373023,"Ephemeroptera"
"438","Baetis_rhodani","Ephemeroptera",2016,470,0.02,2,6.15485809401642,"Ephemeroptera"
"439","Baetis_rhodani","Ephemeroptera",2017,339,0.01,1,5.82894561761021,"Ephemeroptera"
"440","Baetis_rhodani","Ephemeroptera",2020,612,0.02,2,6.41836493593621,"Ephemeroptera"
"441","Baetis_scambus","Ephemeroptera",2010,0,0,0,0,"Ephemeroptera"
"442","Baetis_scambus","Ephemeroptera",2012,0,0,0,0,"Ephemeroptera"
"443","Baetis_scambus","Ephemeroptera",2013,0,0,0,0,"Ephemeroptera"
"444","Baetis_scambus","Ephemeroptera",2014,0,0,0,0,"Ephemeroptera"
"445","Baetis_scambus","Ephemeroptera",2015,0,0,0,0,"Ephemeroptera"
"446","Baetis_scambus","Ephemeroptera",2016,0,0,0,0,"Ephemeroptera"
"447","Baetis_scambus","Ephemeroptera",2017,0,0,0,0,"Ephemeroptera"
"448","Baetis_scambus","Ephemeroptera",2020,111,0,0,4.71849887129509,"Ephemeroptera"
"449","Baetis_sp.","Ephemeroptera",2010,325,0.02,2,5.78689738136671,"Ephemeroptera"
"450","Baetis_sp.","Ephemeroptera",2012,321,0.01,1,5.77455154554441,"Ephemeroptera"
"451","Baetis_sp.","Ephemeroptera",2013,1121,0.03,3,7.02286808608264,"Ephemeroptera"
"452","Baetis_sp.","Ephemeroptera",2014,1369,0.04,4,7.22256601882217,"Ephemeroptera"
"453","Baetis_sp.","Ephemeroptera",2015,992,0.04,4,6.90073066404517,"Ephemeroptera"
"454","Baetis_sp.","Ephemeroptera",2016,1285,0.04,4,7.15929190479756,"Ephemeroptera"
"455","Baetis_sp.","Ephemeroptera",2017,324,0.01,1,5.78382518232974,"Ephemeroptera"
"456","Baetis_sp.","Ephemeroptera",2020,51,0,0,3.95124371858143,"Ephemeroptera"
"457","Baetis_tricolor","Ephemeroptera",2010,0,0,0,0,"Ephemeroptera"
"458","Baetis_tricolor","Ephemeroptera",2012,15,0,0,2.77258872223978,"Ephemeroptera"
"459","Baetis_tricolor","Ephemeroptera",2013,0,0,0,0,"Ephemeroptera"
"460","Baetis_tricolor","Ephemeroptera",2014,0,0,0,0,"Ephemeroptera"
"461","Baetis_tricolor","Ephemeroptera",2015,0,0,0,0,"Ephemeroptera"
"462","Baetis_tricolor","Ephemeroptera",2016,0,0,0,0,"Ephemeroptera"
"463","Baetis_tricolor","Ephemeroptera",2017,0,0,0,0,"Ephemeroptera"
"464","Baetis_tricolor","Ephemeroptera",2020,0,0,0,0,"Ephemeroptera"
"465","Bathyomphalus_contortus","Gastropoda",2010,0,0,0,0,"Mollusc"
"466","Bathyomphalus_contortus","Gastropoda",2012,0,0,0,0,"Mollusc"
"467","Bathyomphalus_contortus","Gastropoda",2013,9,0,0,2.30258509299405,"Mollusc"
"468","Bathyomphalus_contortus","Gastropoda",2014,0,0,0,0,"Mollusc"
"469","Bathyomphalus_contortus","Gastropoda",2015,0,0,0,0,"Mollusc"
"470","Bathyomphalus_contortus","Gastropoda",2016,0,0,0,0,"Mollusc"
"471","Bathyomphalus_contortus","Gastropoda",2017,0,0,0,0,"Mollusc"
"472","Bathyomphalus_contortus","Gastropoda",2020,34,0,0,3.55534806148941,"Mollusc"
"473","Beraea_pullata","Trichoptera",2010,0,0,0,0,"EPT"
"474","Beraea_pullata","Trichoptera",2012,0,0,0,0,"EPT"
"475","Beraea_pullata","Trichoptera",2013,0,0,0,0,"EPT"
"476","Beraea_pullata","Trichoptera",2014,24,0,0,3.2188758248682,"EPT"
"477","Beraea_pullata","Trichoptera",2015,0,0,0,0,"EPT"
"478","Beraea_pullata","Trichoptera",2016,0,0,0,0,"EPT"
"479","Beraea_pullata","Trichoptera",2017,0,0,0,0,"EPT"
"480","Beraea_pullata","Trichoptera",2020,0,0,0,0,"EPT"
"481","Beraeodes_minutus","Trichoptera",2010,1,0,0,0.693147180559945,"EPT"
"482","Beraeodes_minutus","Trichoptera",2012,176,0,0,5.17614973257383,"EPT"
"483","Beraeodes_minutus","Trichoptera",2013,293,0.01,1,5.68357976733868,"EPT"
"484","Beraeodes_minutus","Trichoptera",2014,9,0,0,2.30258509299405,"EPT"
"485","Beraeodes_minutus","Trichoptera",2015,111,0,0,4.71849887129509,"EPT"
"486","Beraeodes_minutus","Trichoptera",2016,24,0,0,3.2188758248682,"EPT"
"487","Beraeodes_minutus","Trichoptera",2017,0,0,0,0,"EPT"
"488","Beraeodes_minutus","Trichoptera",2020,0,0,0,0,"EPT"
"489","Berosus_sp._Ad.","Coleoptera",2010,0,0,0,0,"Insect"
"490","Berosus_sp._Ad.","Coleoptera",2012,0,0,0,0,"Insect"
"491","Berosus_sp._Ad.","Coleoptera",2013,0,0,0,0,"Insect"
"492","Berosus_sp._Ad.","Coleoptera",2014,0,0,0,0,"Insect"
"493","Berosus_sp._Ad.","Coleoptera",2015,17,0,0,2.89037175789616,"Insect"
"494","Berosus_sp._Ad.","Coleoptera",2016,0,0,0,0,"Insect"
"495","Berosus_sp._Ad.","Coleoptera",2017,0,0,0,0,"Insect"
"496","Berosus_sp._Ad.","Coleoptera",2020,0,0,0,0,"Insect"
"497","Bezzia_sp.","Diptera",2010,39,0,0,3.68887945411394,"Insect"
"498","Bezzia_sp.","Diptera",2012,12,0,0,2.56494935746154,"Insect"
"499","Bezzia_sp.","Diptera",2013,4,0,0,1.6094379124341,"Insect"
"500","Bezzia_sp.","Diptera",2014,37,0,0,3.63758615972639,"Insect"
"501","Bezzia_sp.","Diptera",2015,84,0,0,4.44265125649032,"Insect"
"502","Bezzia_sp.","Diptera",2016,38,0,0,3.66356164612965,"Insect"
"503","Bezzia_sp.","Diptera",2017,33,0,0,3.52636052461616,"Insect"
"504","Bezzia_sp.","Diptera",2020,27,0,0,3.3322045101752,"Insect"
"505","Bithynia_leachii_ssp.","Gastropoda",2010,43,0,0,3.78418963391826,"Mollusc"
"506","Bithynia_leachii_ssp.","Gastropoda",2012,248,0.01,1,5.51745289646471,"Mollusc"
"507","Bithynia_leachii_ssp.","Gastropoda",2013,108,0,0,4.69134788222914,"Mollusc"
"508","Bithynia_leachii_ssp.","Gastropoda",2014,135,0,0,4.91265488573605,"Mollusc"
"509","Bithynia_leachii_ssp.","Gastropoda",2015,164,0.01,1,5.10594547390058,"Mollusc"
"510","Bithynia_leachii_ssp.","Gastropoda",2016,130,0,0,4.87519732320115,"Mollusc"
"511","Bithynia_leachii_ssp.","Gastropoda",2017,209,0.01,1,5.34710753071747,"Mollusc"
"512","Bithynia_leachii_ssp.","Gastropoda",2020,10,0,0,2.39789527279837,"Mollusc"
"513","Bithynia_tentaculata","Gastropoda",2010,463,0.03,3,6.13988455222626,"Mollusc"
"514","Bithynia_tentaculata","Gastropoda",2012,1403,0.04,4,7.24708058458576,"Mollusc"
"515","Bithynia_tentaculata","Gastropoda",2013,689,0.02,2,6.5366915975913,"Mollusc"
"516","Bithynia_tentaculata","Gastropoda",2014,797,0.02,2,6.68210859744981,"Mollusc"
"517","Bithynia_tentaculata","Gastropoda",2015,438,0.02,2,6.08449941307517,"Mollusc"
"518","Bithynia_tentaculata","Gastropoda",2016,507,0.02,2,6.23048144757848,"Mollusc"
"519","Bithynia_tentaculata","Gastropoda",2017,452,0.02,2,6.11589212548303,"Mollusc"
"520","Bithynia_tentaculata","Gastropoda",2020,408,0.01,1,6.0137151560428,"Mollusc"
"521","Bithynia_transsilvanica","Gastropoda",2010,0,0,0,0,"Mollusc"
"522","Bithynia_transsilvanica","Gastropoda",2012,0,0,0,0,"Mollusc"
"523","Bithynia_transsilvanica","Gastropoda",2013,2,0,0,1.09861228866811,"Mollusc"
"524","Bithynia_transsilvanica","Gastropoda",2014,0,0,0,0,"Mollusc"
"525","Bithynia_transsilvanica","Gastropoda",2015,0,0,0,0,"Mollusc"
"526","Bithynia_transsilvanica","Gastropoda",2016,0,0,0,0,"Mollusc"
"527","Bithynia_transsilvanica","Gastropoda",2017,0,0,0,0,"Mollusc"
"528","Bithynia_transsilvanica","Gastropoda",2020,119,0,0,4.78749174278205,"Mollusc"
"529","Borysthenia_naticina","Gastropoda",2010,6,0,0,1.94591014905531,"Mollusc"
"530","Borysthenia_naticina","Gastropoda",2012,362,0.01,1,5.89440283426485,"Mollusc"
"531","Borysthenia_naticina","Gastropoda",2013,44,0,0,3.80666248977032,"Mollusc"
"532","Borysthenia_naticina","Gastropoda",2014,269,0.01,1,5.59842195899838,"Mollusc"
"533","Borysthenia_naticina","Gastropoda",2015,250,0.01,1,5.52545293913178,"Mollusc"
"534","Borysthenia_naticina","Gastropoda",2016,186,0.01,1,5.23110861685459,"Mollusc"
"535","Borysthenia_naticina","Gastropoda",2017,443,0.02,2,6.09582456243222,"Mollusc"
"536","Borysthenia_naticina","Gastropoda",2020,66,0,0,4.20469261939097,"Mollusc"
"537","Brachycentrus_maculatus","Trichoptera",2010,0,0,0,0,"EPT"
"538","Brachycentrus_maculatus","Trichoptera",2012,321,0.01,1,5.77455154554441,"EPT"
"539","Brachycentrus_maculatus","Trichoptera",2013,2,0,0,1.09861228866811,"EPT"
"540","Brachycentrus_maculatus","Trichoptera",2014,112,0,0,4.72738781871234,"EPT"
"541","Brachycentrus_maculatus","Trichoptera",2015,37,0,0,3.63758615972639,"EPT"
"542","Brachycentrus_maculatus","Trichoptera",2016,31,0,0,3.46573590279973,"EPT"
"543","Brachycentrus_maculatus","Trichoptera",2017,0,0,0,0,"EPT"
"544","Brachycentrus_maculatus","Trichoptera",2020,17,0,0,2.89037175789616,"EPT"
"545","Brachycentrus_sp.","Trichoptera",2010,68,0,0,4.23410650459726,"EPT"
"546","Brachycentrus_sp.","Trichoptera",2012,0,0,0,0,"EPT"
"547","Brachycentrus_sp.","Trichoptera",2013,0,0,0,0,"EPT"
"548","Brachycentrus_sp.","Trichoptera",2014,0,0,0,0,"EPT"
"549","Brachycentrus_sp.","Trichoptera",2015,0,0,0,0,"EPT"
"550","Brachycentrus_sp.","Trichoptera",2016,0,0,0,0,"EPT"
"551","Brachycentrus_sp.","Trichoptera",2017,0,0,0,0,"EPT"
"552","Brachycentrus_sp.","Trichoptera",2020,0,0,0,0,"EPT"
"553","Brachycentrus_subnubilus","Trichoptera",2010,297,0.02,2,5.6970934865054,"EPT"
"554","Brachycentrus_subnubilus","Trichoptera",2012,1019,0.03,3,6.92755790627832,"EPT"
"555","Brachycentrus_subnubilus","Trichoptera",2013,451,0.01,1,6.11368217983223,"EPT"
"556","Brachycentrus_subnubilus","Trichoptera",2014,853,0.02,2,6.74993119378857,"EPT"
"557","Brachycentrus_subnubilus","Trichoptera",2015,771,0.03,3,6.64898455002478,"EPT"
"558","Brachycentrus_subnubilus","Trichoptera",2016,467,0.02,2,6.14846829591765,"EPT"
"559","Brachycentrus_subnubilus","Trichoptera",2017,324,0.01,1,5.78382518232974,"EPT"
"560","Brachycentrus_subnubilus","Trichoptera",2020,173,0,0,5.15905529921453,"EPT"
"561","Brachycercus_harrisella","Ephemeroptera",2010,1,0,0,0.693147180559945,"Ephemeroptera"
"562","Brachycercus_harrisella","Ephemeroptera",2012,1,0,0,0.693147180559945,"Ephemeroptera"
"563","Brachycercus_harrisella","Ephemeroptera",2013,0,0,0,0,"Ephemeroptera"
"564","Brachycercus_harrisella","Ephemeroptera",2014,217,0.01,1,5.38449506278909,"Ephemeroptera"
"565","Brachycercus_harrisella","Ephemeroptera",2015,0,0,0,0,"Ephemeroptera"
"566","Brachycercus_harrisella","Ephemeroptera",2016,0,0,0,0,"Ephemeroptera"
"567","Brachycercus_harrisella","Ephemeroptera",2017,0,0,0,0,"Ephemeroptera"
"568","Brachycercus_harrisella","Ephemeroptera",2020,0,0,0,0,"Ephemeroptera"
"569","Brachytron_pratense","Odonata",2010,0,0,0,0,"Insect"
"570","Brachytron_pratense","Odonata",2012,0,0,0,0,"Insect"
"571","Brachytron_pratense","Odonata",2013,0,0,0,0,"Insect"
"572","Brachytron_pratense","Odonata",2014,3,0,0,1.38629436111989,"Insect"
"573","Brachytron_pratense","Odonata",2015,0,0,0,0,"Insect"
"574","Brachytron_pratense","Odonata",2016,0,0,0,0,"Insect"
"575","Brachytron_pratense","Odonata",2017,0,0,0,0,"Insect"
"576","Brachytron_pratense","Odonata",2020,4,0,0,1.6094379124341,"Insect"
"577","Brillia_sp.","Diptera",2010,0,0,0,0,"Insect"
"578","Brillia_sp.","Diptera",2012,0,0,0,0,"Insect"
"579","Brillia_sp.","Diptera",2013,0,0,0,0,"Insect"
"580","Brillia_sp.","Diptera",2014,11,0,0,2.484906649788,"Insect"
"581","Brillia_sp.","Diptera",2015,0,0,0,0,"Insect"
"582","Brillia_sp.","Diptera",2016,0,0,0,0,"Insect"
"583","Brillia_sp.","Diptera",2017,0,0,0,0,"Insect"
"584","Brillia_sp.","Diptera",2020,0,0,0,0,"Insect"
"585","Brychius_elevatus_Ad.","Coleoptera",2010,5,0,0,1.79175946922805,"Insect"
"586","Brychius_elevatus_Ad.","Coleoptera",2012,0,0,0,0,"Insect"
"587","Brychius_elevatus_Ad.","Coleoptera",2013,1,0,0,0.693147180559945,"Insect"
"588","Brychius_elevatus_Ad.","Coleoptera",2014,0,0,0,0,"Insect"
"589","Brychius_elevatus_Ad.","Coleoptera",2015,0,0,0,0,"Insect"
"590","Brychius_elevatus_Ad.","Coleoptera",2016,0,0,0,0,"Insect"
"591","Brychius_elevatus_Ad.","Coleoptera",2017,0,0,0,0,"Insect"
"592","Brychius_elevatus_Ad.","Coleoptera",2020,0,0,0,0,"Insect"
"593","Caenidae_Gen._sp.","Ephemeroptera",2010,35,0,0,3.58351893845611,"Ephemeroptera"
"594","Caenidae_Gen._sp.","Ephemeroptera",2012,0,0,0,0,"Ephemeroptera"
"595","Caenidae_Gen._sp.","Ephemeroptera",2013,0,0,0,0,"Ephemeroptera"
"596","Caenidae_Gen._sp.","Ephemeroptera",2014,0,0,0,0,"Ephemeroptera"
"597","Caenidae_Gen._sp.","Ephemeroptera",2015,0,0,0,0,"Ephemeroptera"
"598","Caenidae_Gen._sp.","Ephemeroptera",2016,0,0,0,0,"Ephemeroptera"
"599","Caenidae_Gen._sp.","Ephemeroptera",2017,0,0,0,0,"Ephemeroptera"
"600","Caenidae_Gen._sp.","Ephemeroptera",2020,0,0,0,0,"Ephemeroptera"
"601","Caenis_horaria","Ephemeroptera",2010,10,0,0,2.39789527279837,"Ephemeroptera"
"602","Caenis_horaria","Ephemeroptera",2012,13,0,0,2.63905732961526,"Ephemeroptera"
"603","Caenis_horaria","Ephemeroptera",2013,61,0,0,4.12713438504509,"Ephemeroptera"
"604","Caenis_horaria","Ephemeroptera",2014,104,0,0,4.65396035015752,"Ephemeroptera"
"605","Caenis_horaria","Ephemeroptera",2015,23,0,0,3.17805383034795,"Ephemeroptera"
"606","Caenis_horaria","Ephemeroptera",2016,18,0,0,2.94443897916644,"Ephemeroptera"
"607","Caenis_horaria","Ephemeroptera",2017,6,0,0,1.94591014905531,"Ephemeroptera"
"608","Caenis_horaria","Ephemeroptera",2020,170,0,0,5.14166355650266,"Ephemeroptera"
"609","Caenis_luctuosa","Ephemeroptera",2010,0,0,0,0,"Ephemeroptera"
"610","Caenis_luctuosa","Ephemeroptera",2012,0,0,0,0,"Ephemeroptera"
"611","Caenis_luctuosa","Ephemeroptera",2013,11,0,0,2.484906649788,"Ephemeroptera"
"612","Caenis_luctuosa","Ephemeroptera",2014,0,0,0,0,"Ephemeroptera"
"613","Caenis_luctuosa","Ephemeroptera",2015,0,0,0,0,"Ephemeroptera"
"614","Caenis_luctuosa","Ephemeroptera",2016,0,0,0,0,"Ephemeroptera"
"615","Caenis_luctuosa","Ephemeroptera",2017,137,0.01,1,4.92725368515721,"Ephemeroptera"
"616","Caenis_luctuosa","Ephemeroptera",2020,44,0,0,3.80666248977032,"Ephemeroptera"
"617","Caenis_macrura","Ephemeroptera",2010,131,0.01,1,4.88280192258637,"Ephemeroptera"
"618","Caenis_macrura","Ephemeroptera",2012,166,0,0,5.11799381241676,"Ephemeroptera"
"619","Caenis_macrura","Ephemeroptera",2013,214,0.01,1,5.37063802812766,"Ephemeroptera"
"620","Caenis_macrura","Ephemeroptera",2014,281,0.01,1,5.64190707093811,"Ephemeroptera"
"621","Caenis_macrura","Ephemeroptera",2015,215,0.01,1,5.37527840768417,"Ephemeroptera"
"622","Caenis_macrura","Ephemeroptera",2016,193,0.01,1,5.26785815906333,"Ephemeroptera"
"623","Caenis_macrura","Ephemeroptera",2017,153,0.01,1,5.03695260241363,"Ephemeroptera"
"624","Caenis_macrura","Ephemeroptera",2020,891,0.02,2,6.79346613258001,"Ephemeroptera"
"625","Caenis_sp.","Ephemeroptera",2010,72,0,0,4.29045944114839,"Ephemeroptera"
"626","Caenis_sp.","Ephemeroptera",2012,89,0,0,4.49980967033027,"Ephemeroptera"
"627","Caenis_sp.","Ephemeroptera",2013,69,0,0,4.24849524204936,"Ephemeroptera"
"628","Caenis_sp.","Ephemeroptera",2014,9,0,0,2.30258509299405,"Ephemeroptera"
"629","Caenis_sp.","Ephemeroptera",2015,284,0.01,1,5.65248918026865,"Ephemeroptera"
"630","Caenis_sp.","Ephemeroptera",2016,134,0,0,4.90527477843843,"Ephemeroptera"
"631","Caenis_sp.","Ephemeroptera",2017,60,0,0,4.11087386417331,"Ephemeroptera"
"632","Caenis_sp.","Ephemeroptera",2020,133,0,0,4.89783979995091,"Ephemeroptera"
"633","Callicorixa_praeusta_ssp.","Hemiptera",2010,0,0,0,0,"Insect"
"634","Callicorixa_praeusta_ssp.","Hemiptera",2012,0,0,0,0,"Insect"
"635","Callicorixa_praeusta_ssp.","Hemiptera",2013,0,0,0,0,"Insect"
"636","Callicorixa_praeusta_ssp.","Hemiptera",2014,0,0,0,0,"Insect"
"637","Callicorixa_praeusta_ssp.","Hemiptera",2015,2,0,0,1.09861228866811,"Insect"
"638","Callicorixa_praeusta_ssp.","Hemiptera",2016,0,0,0,0,"Insect"
"639","Callicorixa_praeusta_ssp.","Hemiptera",2017,0,0,0,0,"Insect"
"640","Callicorixa_praeusta_ssp.","Hemiptera",2020,0,0,0,0,"Insect"
"641","Calopteryx_sp.","Odonata",2010,0,0,0,0,"Insect"
"642","Calopteryx_sp.","Odonata",2012,3,0,0,1.38629436111989,"Insect"
"643","Calopteryx_sp.","Odonata",2013,0,0,0,0,"Insect"
"644","Calopteryx_sp.","Odonata",2014,0,0,0,0,"Insect"
"645","Calopteryx_sp.","Odonata",2015,0,0,0,0,"Insect"
"646","Calopteryx_sp.","Odonata",2016,0,0,0,0,"Insect"
"647","Calopteryx_sp.","Odonata",2017,0,0,0,0,"Insect"
"648","Calopteryx_sp.","Odonata",2020,11,0,0,2.484906649788,"Insect"
"649","Calopteryx_splendens","Odonata",2010,73,0,0,4.30406509320417,"Insect"
"650","Calopteryx_splendens","Odonata",2012,41,0,0,3.73766961828337,"Insect"
"651","Calopteryx_splendens","Odonata",2013,251,0.01,1,5.52942908751142,"Insect"
