sample_id,site_id,site_code,date,day,month,year,trait,modality,CWM
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachloco,tachloco_tat,0.122460251
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachloco,tachloco_pat,0.001914508
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachsize,tachsize_less0.25,0.008503401
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachsize,tachsize_0.25to0.5,0.081752331
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachsize,tachsize_0.5to1,0.311907911
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachsize,tachsize_1to2,0.297345269
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachsize,tachsize_2to4,0.204087565
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachsize,tachsize_4to8,0.087069557
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachsize,tachsize_gr8,0.009333966
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrepcyc,tachrepcyc_less1,0.042261905
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrepcyc,tachrepcyc_one,0.490740741
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrepcyc,tachrepcyc_gr1,0.466997354
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrepro,tachrepro_ovo,0.183568489
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrepro,tachrepro_fie,0.11
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrepro,tachrepro_cie,0.111878307
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrepro,tachrepro_fic,0.346316872
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrepro,tachrepro_frc,0.110008818
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrepro,tachrepro_vec,0.051587302
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrepro,tachrepro_tec,0.028439153
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrepro,tachrepro_ase,0.058201058
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachresist,tachresist_egg,0.061501512
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachresist,tachresist_coc,0.143163273
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachresist,tachresist_hou,0.000109943
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachresist,tachresist_did,0.211870587
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachresist,tachresist_non,0.583354685
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrespir,tachrespir_teg,0.453605095
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrespir,tachrespir_gil,0.423756961
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrespir,tachrespir_pls,0.017195767
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrespir,tachrespir_spi,0.105442177
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6.10.2014,6,10,2014,tachrespir,tachrespir_ves,0
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachaqua,tachaqua_egg,0.365498707
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachaqua,tachaqua_larva,0.30080363
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachaqua,tachaqua_nymph,0.091170708
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachaqua,tachaqua_adult,0.242526955
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachdisp,tachdisp_aquapass,0.478719096
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachdisp,tachdisp_aquaact,0.284381471
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachdisp,tachdisp_aerpass,0.114798136
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachdisp,tachdisp_aeract,0.122101297
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfeed,tachfeed_abs,0.018186977
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfeed,tachfeed_dpf,0.184068869
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfeed,tachfeed_shr,0.140300913
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfeed,tachfeed_scr,0.232329254
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfeed,tachfeed_fif,0.297929972
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfeed,tachfeed_pie,0.018368846
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfeed,tachfeed_pre,0.10273932
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfeed,tachfeed_par,0.006075849
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfood,tachfood_mior,0.027929921
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfood,tachfood_detl1,0.237260906
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfood,tachfood_dpg1,0.101475537
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfood,tachfood_limi,0.312357169
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfood,tachfood_lima,0.109796698
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfood,tachfood_dag1,0.034413119
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfood,tachfood_lmic,0.099074625
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfood,tachfood_lmac,0.074857974
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachfood,tachfood_vert,0.002834051
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachlifedur,tachlifedur_less1,0.50095518
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachlifedur,tachlifedur_gr1,0.49904482
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachloco,tachloco_flr,0
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachloco,tachloco_ssw,0.019654666
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachloco,tachloco_wsw,0.09734264
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachloco,tachloco_crw,0.364613729
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachloco,tachloco_bur,0.266788803
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachloco,tachloco_int,0.100265543
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachloco,tachloco_tat,0.148917665
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachloco,tachloco_pat,0.002416953
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachsize,tachsize_less0.25,0.01073504
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachsize,tachsize_0.25to0.5,0.11704295
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachsize,tachsize_0.5to1,0.330617289
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachsize,tachsize_1to2,0.30502877
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachsize,tachsize_2to4,0.141843278
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachsize,tachsize_4to8,0.070772064
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachsize,tachsize_gr8,0.02396061
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrepcyc,tachrepcyc_less1,0.041587068
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrepcyc,tachrepcyc_one,0.550991918
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrepcyc,tachrepcyc_gr1,0.407421014
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrepro,tachrepro_ovo,0.275377582
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrepro,tachrepro_fie,0.106820965
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrepro,tachrepro_cie,0.148824394
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrepro,tachrepro_fic,0.30473508
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrepro,tachrepro_frc,0.046350723
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrepro,tachrepro_vec,0.013225569
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrepro,tachrepro_tec,0.031190301
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrepro,tachrepro_ase,0.073475386
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachresist,tachresist_egg,0.091055737
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachresist,tachresist_coc,0.155670391
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachresist,tachresist_hou,8.14E-05
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachresist,tachresist_did,0.334214219
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachresist,tachresist_non,0.418978226
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrespir,tachrespir_teg,0.498054054
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrespir,tachrespir_gil,0.433357787
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrespir,tachrespir_pls,0.003183933
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrespir,tachrespir_spi,0.065404226
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5.10.2015,5,10,2015,tachrespir,tachrespir_ves,0
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachaqua,tachaqua_egg,0.304034424
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachaqua,tachaqua_larva,0.312531366
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachaqua,tachaqua_nymph,0.154650789
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachaqua,tachaqua_adult,0.228783421
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachdisp,tachdisp_aquapass,0.582171545
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachdisp,tachdisp_aquaact,0.213859488
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachdisp,tachdisp_aerpass,0.133274024
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachdisp,tachdisp_aeract,0.070694942
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfeed,tachfeed_abs,0.038240065
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfeed,tachfeed_dpf,0.307436633
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfeed,tachfeed_shr,0.085704441
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfeed,tachfeed_scr,0.25139108
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfeed,tachfeed_fif,0.233699339
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfeed,tachfeed_pie,0.009124557
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfeed,tachfeed_pre,0.069049969
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfeed,tachfeed_par,0.005353915
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfood,tachfood_mior,0.049012776
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfood,tachfood_detl1,0.380001131
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfood,tachfood_dpg1,0.080598762
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfood,tachfood_limi,0.267026379
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfood,tachfood_lima,0.066887919
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfood,tachfood_dag1,0.028626139
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfood,tachfood_lmic,0.076778086
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfood,tachfood_lmac,0.050505562
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachfood,tachfood_vert,0.000563244
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachlifedur,tachlifedur_less1,0.42330452
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachlifedur,tachlifedur_gr1,0.57669548
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachloco,tachloco_flr,0.000858277
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachloco,tachloco_ssw,0.003299002
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachloco,tachloco_wsw,0.142345242
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachloco,tachloco_crw,0.277440342
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachloco,tachloco_bur,0.192155437
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachloco,tachloco_int,0.201310244
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachloco,tachloco_tat,0.177509553
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachloco,tachloco_pat,0.005081903
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachsize,tachsize_less0.25,0.022571571
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachsize,tachsize_0.25to0.5,0.16619127
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachsize,tachsize_0.5to1,0.47662895
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachsize,tachsize_1to2,0.190938908
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachsize,tachsize_2to4,0.067811686
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachsize,tachsize_4to8,0.053286044
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachsize,tachsize_gr8,0.022571571
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrepcyc,tachrepcyc_less1,0.00830383
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrepcyc,tachrepcyc_one,0.392758288
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrepcyc,tachrepcyc_gr1,0.598937882
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrepro,tachrepro_ovo,0.057790652
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrepro,tachrepro_fie,0.138354254
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrepro,tachrepro_cie,0.217771698
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrepro,tachrepro_fic,0.255062046
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrepro,tachrepro_frc,0.128580624
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrepro,tachrepro_vec,0.010621178
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrepro,tachrepro_tec,0.037329686
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrepro,tachrepro_ase,0.154489862
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachresist,tachresist_egg,0.113936273
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachresist,tachresist_coc,0.271464814
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachresist,tachresist_hou,0
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachresist,tachresist_did,0.251367879
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachresist,tachresist_non,0.363231034
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrespir,tachrespir_teg,0.641150465
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrespir,tachrespir_gil,0.290631143
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrespir,tachrespir_pls,0.0027894
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrespir,tachrespir_spi,0.065428992
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3.10.2016,3,10,2016,tachrespir,tachrespir_ves,0
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachaqua,tachaqua_egg,0.391215268
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachaqua,tachaqua_larva,0.300571503
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachaqua,tachaqua_nymph,0.058464833
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachaqua,tachaqua_adult,0.249748396
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachdisp,tachdisp_aquapass,0.531373907
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachdisp,tachdisp_aquaact,0.274656565
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachdisp,tachdisp_aerpass,0.077285712
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachdisp,tachdisp_aeract,0.116683816
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfeed,tachfeed_abs,0.0120012
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfeed,tachfeed_dpf,0.15926052
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfeed,tachfeed_shr,0.260316744
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfeed,tachfeed_scr,0.335620985
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfeed,tachfeed_fif,0.134205579
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfeed,tachfeed_pie,0.022776149
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfeed,tachfeed_pre,0.073149449
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfeed,tachfeed_par,0.002669374
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfood,tachfood_mior,0.018266521
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfood,tachfood_detl1,0.199628483
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfood,tachfood_dpg1,0.175934861
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfood,tachfood_limi,0.307465394
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfood,tachfood_lima,0.078069612
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfood,tachfood_dag1,0.07176244
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfood,tachfood_lmic,0.075303717
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfood,tachfood_lmac,0.070440918
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachfood,tachfood_vert,0.003128055
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachlifedur,tachlifedur_less1,0.529465158
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachlifedur,tachlifedur_gr1,0.470534842
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachloco,tachloco_flr,0.003886794
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachloco,tachloco_ssw,0.047083741
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachloco,tachloco_wsw,0.191751618
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachloco,tachloco_crw,0.461196062
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachloco,tachloco_bur,0.112319165
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachloco,tachloco_int,0.110587747
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachloco,tachloco_tat,0.071579976
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachloco,tachloco_pat,0.001594896
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachsize,tachsize_less0.25,0.007083825
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachsize,tachsize_0.25to0.5,0.100325627
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachsize,tachsize_0.5to1,0.417422021
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachsize,tachsize_1to2,0.262629648
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachsize,tachsize_2to4,0.163916924
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachsize,tachsize_4to8,0.04153813
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachsize,tachsize_gr8,0.007083825
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrepcyc,tachrepcyc_less1,0.023216031
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrepcyc,tachrepcyc_one,0.463079179
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrepcyc,tachrepcyc_gr1,0.51370479
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrepro,tachrepro_ovo,0.271011187
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrepro,tachrepro_fie,0.054425546
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrepro,tachrepro_cie,0.175208863
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrepro,tachrepro_fic,0.315027262
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrepro,tachrepro_frc,0.058276312
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrepro,tachrepro_vec,0.032991202
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrepro,tachrepro_tec,0.04457478
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrepro,tachrepro_ase,0.048484848
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachresist,tachresist_egg,0.074633431
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachresist,tachresist_coc,0.092933126
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachresist,tachresist_hou,0
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachresist,tachresist_did,0.286398548
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachresist,tachresist_non,0.546034895
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrespir,tachrespir_teg,0.432604332
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrespir,tachrespir_gil,0.514455711
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrespir,tachrespir_pls,0.008569567
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrespir,tachrespir_spi,0.04437039
LTR1_2017_2.10.2017,LTR1,LTR1_2017,2.10.2017,2,10,2017,tachrespir,tachrespir_ves,0
LTR1_2020_5.10.2020,LTR1,LTR1_2020,5.10.2020,5,10,2020,tachaqua,tachaqua_egg,0.388521463
LTR1_2020_5.10.2020,LTR1,LTR1_2020,5.10.2020,5,10,2020,tachaqua,tachaqua_larva,0.324146122
LTR1_2020_5.10.2020,LTR1,LTR1_2020,5.10.2020,5,10,2020,tachaqua,tachaqua_nymph,0.066012002
